Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS15816,-1.4696,9.4633,2.321e-19,2.292e-19,1.637e-19,0.0,34.42,0
FrontS15818,-1.4653,9.4639,5.498e-20,6.442e-20,6.480e-20,-0.001,35.17,0
FrontS15820,-1.4742,9.4798,1.010e-20,1.323e-20,1.689e-20,0.0,33.85,0
FrontS15821,-1.4576,9.4824,3.217e-18,2.564e-18,1.198e-18,0.0,35.47,0
FrontS15822,-1.4440,9.4738,5.331e-19,4.965e-19,3.025e-19,0.0,32.93,0
FrontS15827,-1.4736,9.4866,6.648e-19,6.454e-19,4.375e-19,0.001,33.48,0
FrontS15831,-1.4816,9.4676,7.053e-19,6.210e-19,3.422e-19,0.0,34.04,0
FrontS15835,-1.4714,9.4548,2.351e-19,2.321e-19,1.616e-19,0.002,32.03,0
FrontS15836,-1.4662,9.4674,7.727e-19,1.244e-18,2.373e-18,0.001,34.8,0
FrontS15837,-1.4644,9.4596,3.093e-18,2.540e-18,1.272e-18,0.0,35.7,0
FrontS15838,-1.4663,9.4964,1.413e-19,1.439e-19,1.069e-19,-0.0,36.03,0
FrontS15839,-1.4600,9.4699,2.589e-19,2.626e-19,1.945e-19,-0.0,35.5,0
FrontS15842,-1.4593,9.4768,1.939e-19,1.924e-19,1.373e-19,-0.0,32.02,1
FrontS15843,-1.4868,9.4843,2.958e-19,2.946e-19,2.124e-19,0.0,32.39,0
FrontS15844,-1.4692,9.4860,5.676e-19,5.414e-19,3.503e-19,-0.0,33.97,0
FrontS15846,-1.4593,9.4667,2.027e-18,1.737e-18,9.098e-19,-0.0,32.14,0
FrontS15847,-1.4706,9.4662,4.510e-20,5.071e-20,4.549e-20,-0.0,34.49,0
FrontS15849,-1.4508,9.4667,8.259e-20,9.002e-20,7.771e-20,0.001,32.27,0
FrontS15850,-1.4768,9.4764,6.066e-19,6.030e-19,4.286e-19,-0.0,36.0,0
FrontS15852,-1.4618,9.4790,1.248e-19,1.322e-19,1.036e-19,0.001,34.67,0
FrontS15854,-1.4677,9.4746,2.145e-19,2.223e-19,1.759e-19,-0.001,31.87,0
FrontS15856,-1.4508,9.4761,1.781e-18,1.539e-18,8.147e-19,-0.0,33.55,0
FrontS15857,-1.4766,9.4654,2.236e-20,2.890e-20,3.614e-20,-0.001,33.28,0
FrontS15859,-1.4679,9.4762,1.065e-20,1.445e-20,1.944e-20,0.0,33.64,0
FrontS15860,-1.4794,9.4780,2.668e-20,3.217e-20,3.569e-20,0.001,32.29,0
FrontS15862,-1.4746,9.4851,8.278e-19,7.633e-19,4.767e-19,0.001,34.55,0
FrontS15863,-1.4609,9.4776,7.874e-20,8.393e-20,7.032e-20,-0.001,34.17,0
FrontS15866,-1.4678,9.4801,7.335e-20,7.896e-20,6.798e-20,0.001,34.1,0
FrontS15867,-1.4878,9.4749,2.444e-18,6.098e-18,2.844e-17,0.0,33.5,1
FrontS15869,-1.4553,9.4574,3.656e-20,4.460e-20,4.704e-20,0.0,34.84,0
FrontS15873,-1.4837,9.4711,8.719e-19,7.714e-19,4.233e-19,-0.0,34.53,0
FrontS15874,-1.4748,9.4919,1.593e-19,1.676e-19,1.315e-19,-0.0,33.25,0
FrontS15875,-1.4795,9.4688,9.494e-19,8.510e-19,5.176e-19,-0.0,35.47,0
FrontS15879,-1.4651,9.4666,7.236e-20,7.996e-20,6.832e-20,0.0,34.66,0
FrontS15880,-1.4863,9.4623,2.254e-18,4.535e-18,1.381e-17,0.0,33.69,0
FrontS15881,-1.4621,9.4470,3.936e-20,4.808e-20,5.224e-20,0.0,33.37,0
FrontS15883,-1.4774,9.4714,1.233e-20,1.611e-20,1.984e-20,-0.0,33.47,0
FrontS15884,-1.4962,9.4900,1.243e-20,1.559e-20,1.777e-20,-0.0,33.57,0
FrontS15888,-1.4636,9.4658,2.179e-18,1.839e-18,9.186e-19,0.0,32.75,0
FrontS15889,-1.4757,9.4759,4.533e-19,4.498e-19,3.124e-19,-0.001,33.05,0
FrontS15891,-1.4565,9.4936,2.956e-19,2.916e-19,2.114e-19,-0.0,32.7,0
FrontS15892,-1.4644,9.4883,2.764e-19,2.787e-19,2.006e-19,0.0,32.26,0
FrontS15894,-1.4718,9.4730,4.085e-20,4.488e-20,3.919e-20,-0.0,32.33,0
FrontS15895,-1.4667,9.4854,8.493e-19,8.584e-19,6.097e-19,0.0,32.99,0
FrontS15897,-1.4606,9.4898,2.048e-18,3.360e-18,6.753e-18,-0.0,32.2,0
FrontS15899,-1.4826,9.4781,6.244e-19,5.791e-19,3.545e-19,0.0,34.21,0
FrontS15900,-1.4679,9.4707,1.633e-20,2.056e-20,2.450e-20,0.0,33.29,0
FrontS15901,-1.4684,9.4815,2.112e-18,1.814e-18,9.694e-19,-0.0,33.68,0
FrontS15903,-1.4675,9.4783,1.820e-20,2.139e-20,2.232e-20,-0.001,33.06,0
FrontS15905,-1.4461,9.4816,1.894e-20,2.284e-20,2.448e-20,-0.0,35.77,0
FrontS15908,-1.4769,9.4852,1.206e-18,1.107e-18,6.781e-19,-0.001,32.97,0
FrontS15910,-1.4652,9.4565,1.247e-20,1.708e-20,2.371e-20,0.001,32.36,0
FrontS15912,-1.4706,9.4893,1.770e-18,1.545e-18,8.324e-19,0.0,32.44,0
FrontS15914,-1.4554,9.4736,2.657e-19,2.746e-19,2.141e-19,-0.001,34.83,0
FrontS15917,-1.4784,9.4832,4.879e-18,3.918e-18,1.798e-18,-0.0,35.68,0
FrontS15919,-1.4897,9.4855,4.855e-14,3.934e-14,1.933e-14,0.0,35.51,1
FrontS15921,-1.4796,9.4567,2.668e-19,2.662e-19,1.907e-19,-0.0,31.9,0
FrontS15923,-1.4796,9.4744,8.230e-19,7.030e-19,3.778e-19,-0.0,33.31,0
FrontS15925,-1.4503,9.4837,8.185e-19,1.656e-18,5.160e-18,-0.001,34.59,0
FrontS15926,-1.4756,9.4627,4.666e-19,4.342e-19,2.800e-19,-0.001,35.66,0
FrontS15931,-1.4709,9.4870,1.390e-18,3.082e-18,1.179e-17,-0.0,31.55,0
FrontS15933,-1.4675,9.4851,2.822e-14,1.992e-14,7.073e-15,-0.0,34.04,0
FrontS15935,-1.4662,9.4757,3.413e-20,4.004e-20,4.042e-20,-0.0,31.69,0
FrontS15936,-1.4661,9.4758,6.106e-18,4.837e-18,2.137e-18,0.0,34.94,0
FrontS15937,-1.4661,9.4757,3.979e-18,3.294e-18,1.618e-18,-0.0,39.32,0
FrontS15938,-1.4662,9.4756,5.517e-17,3.838e-17,1.371e-17,-0.0,37.58,0
FrontS15939,-1.4661,9.4757,1.310e-18,2.394e-18,6.174e-18,-0.0,28.29,0
FrontS15940,-1.4661,9.4756,1.823e-17,1.370e-17,5.765e-18,-0.0,33.86,1
FrontS15941,-1.4661,9.4758,4.893e-20,5.404e-20,4.620e-20,-0.001,34.38,0
FrontS15942,-1.4662,9.4757,1.217e-16,8.324e-17,2.873e-17,0.001,33.06,0
FrontS15943,-1.4662,9.4757,2.802e-17,2.042e-17,7.823e-18,0.0,35.91,0
FrontS15948,-1.3775,9.4954,2.250e-18,4.379e-18,1.235e-17,-0.0,35.73,0
FrontS15951,-1.4825,9.4319,2.700e-18,2.203e-18,1.093e-18,0.0,33.67,0
FrontS15952,-1.6038,9.5807,5.503e-14,4.389e-14,2.007e-14,-0.0,34.89,1
FrontS15956,-1.6025,9.3508,7.371e-19,1.432e-18,4.109e-18,-0.0,34.74,0
FrontS15958,-1.3506,9.4054,4.437e-20,5.200e-20,4.969e-20,0.001,36.6,0
FrontS15961,-1.4691,9.2991,6.157e-14,4.536e-14,1.778e-14,-0.0,34.11,0
FrontS15963,-1.3566,9.5022,4.511e-20,5.488e-20,6.033e-20,0.0,36.52,0
FrontS15967,-1.4837,9.5037,3.565e-14,2.523e-14,9.200e-15,-0.0,34.14,0
FrontS15970,-1.4696,9.5448,1.593e-19,1.682e-19,1.395e-19,0.0,35.8,0
FrontS15971,-1.4226,9.4010,1.239e-19,1.333e-19,1.097e-19,0.001,34.7,0
FrontS15976,-1.3917,9.5510,7.899e-19,1.326e-18,2.799e-18,-0.001,34.53,0
FrontS15978,-1.6096,9.4118,4.632e-18,3.807e-18,1.807e-18,0.0,35.03,0
FrontS15982,-1.4353,9.5807,5.865e-19,5.345e-19,3.205e-19,-0.001,34.91,0
FrontS15986,-1.4218,9.4773,2.290e-19,2.490e-19,2.103e-19,-0.0,35.27,0
FrontS15989,-1.4816,9.3808,2.785e-20,3.359e-20,3.629e-20,-0.0,32.16,0
FrontS15991,-1.5285,9.3399,2.434e-19,2.389e-19,1.649e-19,-0.0,32.2,0
FrontS15996,-1.4950,9.4566,3.105e-19,3.050e-19,2.132e-19,0.0,30.11,0
FrontS15999,-1.4276,9.4283,1.358e-14,9.078e-15,3.009e-15,0.001,33.39,0
FrontS16002,-1.4002,9.5436,5.126e-14,3.835e-14,1.539e-14,-0.001,34.42,0
FrontS16009,-1.5110,9.5373,1.823e-18,1.536e-18,7.862e-19,0.0,37.34,0
FrontS16018,-1.5105,9.3903,4.419e-20,5.152e-20,4.970e-20,0.0,34.68,0
FrontS16024,-1.4940,9.4143,3.028e-19,2.853e-19,1.893e-19,0.0,36.47,0
FrontS16031,-1.4815,9.5236,1.585e-18,3.386e-18,1.218e-17,0.0,33.58,0
FrontS16044,-1.4418,9.3904,1.740e-19,1.832e-19,1.505e-19,0.0,37.43,0
FrontS16048,-1.6041,9.4509,2.132e-18,3.293e-18,5.761e-18,-0.0,31.15,0
FrontS16054,-1.4689,9.5081,9.688e-20,1.025e-19,8.477e-20,0.0,32.0,0
FrontS16055,-1.4909,9.4726,1.452e-19,1.568e-19,1.333e-19,0.0,31.97,0
FrontS16056,-1.4359,9.4989,2.985e-19,2.887e-19,1.944e-19,0.0,34.84,0
FrontS16059,-1.4468,9.5089,1.667e-18,3.883e-18,1.595e-17,-0.0,32.08,1
FrontS16061,-1.3236,9.5169,4.220e-20,4.743e-20,4.180e-20,-0.0,35.48,0
FrontS16062,-1.4373,9.5443,1.598e-18,3.024e-18,8.192e-18,0.0,32.88,0
FrontS16065,-1.4831,9.4690,8.593e-19,7.824e-19,4.649e-19,-0.0,33.71,0
FrontS16073,-1.5094,9.4901,6.156e-20,7.139e-20,6.821e-20,0.0,34.26,0
FrontS16078,-1.5147,9.3991,9.390e-19,1.649e-18,3.724e-18,-0.0,35.03,0
FrontS16082,-1.6384,9.5301,1.548e-19,1.619e-19,1.292e-19,0.001,35.34,0
FrontS16086,-1.4144,9.5458,7.392e-20,8.544e-20,8.129e-20,0.0,35.95,0
FrontS16093,-1.5067,9.4565,7.752e-20,8.639e-20,7.799e-20,0.0,31.15,0
FrontS16099,-1.3932,9.4443,1.101e-20,1.455e-20,1.842e-20,0.0,36.99,0
FrontS16105,-1.4223,9.4548,1.370e-20,1.770e-20,2.203e-20,-0.001,32.13,0
FrontS16106,-1.3265,9.5434,2.827e-19,2.777e-19,1.953e-19,-0.001,37.69,0
FrontS16109,-1.4901,9.4156,2.369e-20,2.908e-20,3.235e-20,-0.0,37.24,0
FrontS16111,-1.4550,9.5150,2.722e-20,3.255e-20,3.501e-20,-0.0,31.28,0
FrontS16112,-1.5562,9.5523,8.075e-20,9.213e-20,8.642e-20,-0.0,34.78,0
FrontS16117,-1.4181,9.4930,1.990e-19,1.945e-19,1.321e-19,0.0,34.36,0
FrontS16123,-1.4847,9.2928,3.939e-14,2.761e-14,1.009e-14,-0.0,32.74,0
FrontS16125,-1.5867,9.5079,2.885e-19,5.539e-19,1.563e-18,-0.0,36.43,0
FrontS16128,-1.4445,9.5283,8.276e-20,9.380e-20,8.646e-20,0.0,33.94,0
FrontS16135,-1.4911,9.5335,6.885e-20,7.491e-20,6.402e-20,-0.0,32.09,0
FrontS16137,-1.3637,9.3928,3.648e-20,4.085e-20,3.811e-20,0.001,37.51,0
FrontS16140,-1.5345,9.4614,7.872e-19,7.290e-19,4.338e-19,0.0,30.33,0
FrontS16142,-1.4633,9.5555,1.201e-19,1.267e-19,1.011e-19,-0.0,37.05,0
FrontS16147,-1.5276,9.4070,9.246e-19,1.593e-18,3.490e-18,0.0,36.09,0
FrontS16149,-1.5201,9.5132,1.680e-20,2.051e-20,2.149e-20,0.0,32.02,0
FrontS16152,-1.3980,9.6254,3.204e-18,2.602e-18,1.258e-18,0.0,33.49,0
FrontS16158,-1.5249,9.5515,1.571e-20,1.974e-20,2.357e-20,0.0,32.72,0
FrontS16161,-1.5067,9.4222,1.027e-20,1.338e-20,1.675e-20,0.001,31.68,0
FrontS16165,-1.4726,9.4688,2.643e-20,3.183e-20,3.320e-20,0.0,33.03,0
FrontS16166,-1.5440,9.5943,7.286e-19,1.240e-18,2.586e-18,-0.0,32.02,0
FrontS16168,-1.5741,9.4361,2.932e-19,2.906e-19,2.040e-19,-0.001,37.36,0
FrontS16170,-1.4922,9.5179,4.044e-20,4.850e-20,5.038e-20,0.001,30.96,0
FrontS16171,-1.5875,9.4870,2.412e-20,2.921e-20,3.186e-20,0.0,35.6,0
FrontS16173,-1.4808,9.5921,2.774e-20,3.405e-20,3.786e-20,0.0,34.2,0
FrontS16174,-1.4552,9.3576,3.561e-19,3.592e-19,2.586e-19,-0.0,36.65,0
FrontS16179,-1.4491,9.5774,1.674e-18,3.353e-18,1.035e-17,-0.0,31.98,0
FrontS16182,-1.4327,9.4377,6.542e-19,1.105e-18,2.447e-18,0.0,30.75,0
FrontS16183,-1.3526,9.4085,3.344e-20,3.895e-20,3.841e-20,0.001,32.31,0
FrontS16185,-1.4750,9.4400,2.689e-20,3.150e-20,3.191e-20,-0.001,37.04,0
FrontS16188,-1.4484,9.4123,7.351e-20,7.814e-20,6.635e-20,-0.0,33.98,0
FrontS16189,-1.5392,9.2958,3.646e-20,4.101e-20,3.707e-20,-0.0,30.46,0
FrontS16198,-1.4744,9.6654,2.769e-19,2.754e-19,1.993e-19,-0.0,37.26,0
FrontS16199,-1.5730,9.6782,7.134e-20,7.423e-20,5.874e-20,0.0,31.8,0
FrontS16210,-1.6789,9.4676,1.332e-19,1.348e-19,1.020e-19,-0.0,37.76,0
FrontS16217,-1.5771,9.4287,7.461e-19,6.832e-19,4.171e-19,-0.001,35.84,0
FrontS16218,-1.4112,9.4122,1.975e-19,1.966e-19,1.419e-19,0.0,36.37,0
FrontS16223,-1.4111,9.3972,1.655e-18,1.424e-18,7.564e-19,0.0,32.6,0
FrontS16229,-1.5824,9.4798,1.088e-18,1.878e-18,4.178e-18,0.001,35.53,0
FrontS16230,-1.5243,9.3292,3.593e-19,3.515e-19,2.479e-19,0.0,32.53,0
FrontS16231,-1.5320,9.5131,1.683e-19,1.653e-19,1.167e-19,-0.0,35.52,0
FrontS16234,-1.3417,9.3069,3.907e-20,4.271e-20,3.692e-20,0.0,32.85,0
FrontS16237,-1.4701,9.5336,1.970e-18,1.688e-18,9.156e-19,-0.0,36.77,0
FrontS16241,-1.3810,9.6238,1.449e-19,1.608e-19,1.400e-19,-0.0,35.86,0
FrontS16244,-1.5455,9.5057,3.772e-19,3.538e-19,2.281e-19,-0.001,33.25,0
FrontS16247,-1.4176,9.4717,7.341e-18,1.599e-17,5.730e-17,0.0,34.14,1
FrontS16251,-1.4078,9.5576,5.736e-18,4.706e-18,2.244e-18,0.001,30.34,0
FrontS16255,-1.4589,9.4853,3.513e-20,4.015e-20,3.872e-20,-0.0,35.79,0
FrontS16258,-1.4388,9.3669,2.768e-20,3.357e-20,3.450e-20,-0.0,35.51,0
FrontS16259,-1.4422,9.4177,8.807e-19,8.301e-19,5.242e-19,0.0,33.85,0
FrontS16260,-1.3854,9.4514,3.424e-14,2.428e-14,8.805e-15,-0.0,33.33,0
FrontS16261,-1.3925,9.5850,7.872e-20,8.716e-20,7.787e-20,-0.0,35.7,0
FrontS16262,-1.4812,9.5504,1.404e-18,1.166e-18,5.725e-19,-0.001,37.35,0
FrontS16266,-1.4635,9.4561,1.537e-19,1.634e-19,1.363e-19,-0.0,34.35,0
FrontS16267,-1.4221,9.5787,1.068e-18,1.696e-18,3.193e-18,-0.0,35.61,0
FrontS16273,-1.5022,9.6363,2.987e-19,2.957e-19,2.105e-19,0.001,34.76,0
FrontS16274,-1.5823,9.5792,5.415e-20,6.331e-20,6.150e-20,0.0,34.13,0
FrontS16276,-1.4247,9.5738,8.523e-19,1.752e-18,5.703e-18,0.001,30.22,0
FrontS16278,-1.3577,9.4692,9.816e-19,1.916e-18,5.613e-18,0.0,31.58,0
FrontS16280,-1.4911,9.4201,1.849e-19,1.736e-19,1.092e-19,-0.001,33.59,0
FrontS16284,-1.5409,9.5990,3.080e-20,3.814e-20,4.258e-20,-0.0,36.95,0
FrontS16289,-1.3861,9.3749,2.770e-19,2.637e-19,1.740e-19,-0.0,31.12,0
FrontS16290,-1.4133,9.4882,1.171e-19,1.230e-19,9.936e-20,-0.001,31.37,0
FrontS16295,-1.5040,9.3940,5.187e-19,4.912e-19,3.218e-19,0.0,30.01,0
FrontS16299,-1.4525,9.4979,2.457e-18,5.414e-18,2.002e-17,-0.0,31.63,1
FrontS16305,-1.5039,9.5604,9.080e-20,9.407e-20,7.233e-20,0.0,36.1,0
FrontS16309,-1.6316,9.4425,1.981e-18,2.754e-18,3.726e-18,-0.001,31.64,0
FrontS16311,-1.4404,9.4777,3.575e-18,7.121e-18,2.169e-17,0.001,35.84,1
FrontS16316,-1.4946,9.5639,6.848e-20,7.747e-20,7.252e-20,0.0,35.27,0
FrontS16325,-1.5677,9.6158,1.555e-20,1.973e-20,2.369e-20,0.001,33.36,0
FrontS16326,-1.3702,9.4456,1.536e-20,2.012e-20,2.539e-20,0.0,34.81,0
FrontS16327,-1.4430,9.4793,2.012e-20,2.437e-20,2.609e-20,0.001,32.61,0
FrontS16333,-1.3957,9.3565,1.728e-19,1.829e-19,1.417e-19,0.0,34.75,0
FrontS16335,-1.4359,9.5196,3.148e-20,3.497e-20,3.151e-20,-0.0,36.07,0
FrontS16338,-1.4644,9.5546,1.272e-18,2.034e-18,3.924e-18,-0.0,31.73,0
FrontS16339,-1.3779,9.6141,4.152e-20,4.873e-20,4.899e-20,-0.0,31.92,0
FrontS16340,-1.4075,9.4461,2.306e-20,2.759e-20,2.946e-20,0.0,33.44,0
FrontS16343,-1.4254,9.4163,2.750e-14,1.951e-14,7.077e-15,0.001,31.11,0
FrontS16358,-1.4212,9.5937,1.802e-20,2.288e-20,2.778e-20,0.0,32.79,0
FrontS16359,-1.5309,9.5006,9.892e-20,1.057e-19,8.715e-20,0.0,30.57,0
FrontS16360,-1.3270,9.5380,1.632e-18,3.289e-18,1.021e-17,0.0,32.47,0
FrontS16361,-1.4607,9.4716,3.605e-20,4.193e-20,4.145e-20,-0.0,33.98,0
FrontS16364,-1.3536,9.4079,8.885e-19,1.594e-18,3.909e-18,-0.0,37.05,0
FrontS16366,-1.3917,9.5194,1.572e-18,3.108e-18,9.291e-18,-0.0,32.79,0
FrontS16370,-1.4927,9.5255,5.176e-19,4.683e-19,2.793e-19,0.001,32.07,0
FrontS16373,-1.5395,9.4819,6.109e-19,5.440e-19,3.104e-19,0.0,34.35,0
FrontS16374,-1.3557,9.3894,7.658e-14,5.905e-14,2.573e-14,0.0,34.32,1
FrontS16388,-1.5778,9.6448,1.195e-18,1.863e-18,3.307e-18,-0.0,34.85,0
FrontS16389,-1.4692,9.6099,1.193e-20,1.578e-20,1.992e-20,0.0,33.3,0
FrontS16396,-1.5585,9.5221,1.824e-14,1.263e-14,4.156e-15,0.001,32.78,0
FrontS16397,-1.4500,9.5258,4.978e-18,7.241e-18,1.118e-17,0.0,35.49,0
FrontS16406,-1.5751,9.4734,3.832e-19,7.415e-19,2.012e-18,0.0,37.57,0
FrontS16409,-1.5455,9.5597,7.678e-19,7.415e-19,4.939e-19,-0.0,36.6,0
FrontS16411,-1.4666,9.4402,1.701e-20,2.039e-20,2.101e-20,0.0,33.69,0
FrontS16414,-1.3787,9.4250,6.324e-19,1.187e-18,3.148e-18,-0.0,35.16,0
FrontS16419,-1.5276,9.5069,8.023e-20,8.965e-20,7.894e-20,-0.0,32.99,0
FrontS16420,-1.3107,9.4251,1.735e-18,2.744e-18,5.057e-18,-0.001,33.51,0
FrontS16421,-1.5340,9.5538,1.232e-18,1.131e-18,6.768e-19,-0.0,33.33,0
FrontS16424,-1.5016,9.5556,5.166e-20,6.126e-20,6.209e-20,0.0,30.64,0
FrontS16426,-1.4095,9.5252,9.972e-19,9.403e-19,6.018e-19,-0.0,36.12,0
FrontS16427,-1.4693,9.4786,1.285e-19,1.363e-19,1.127e-19,0.0,35.32,0
FrontS16431,-1.5252,9.5338,1.986e-20,2.453e-20,2.752e-20,0.0,32.44,0
FrontS16439,-1.4332,9.5745,1.235e-19,1.362e-19,1.184e-19,0.0,30.21,0
FrontS16442,-1.4900,9.5167,4.515e-20,5.064e-20,4.688e-20,0.0,32.17,0
FrontS16445,-1.3976,9.4167,1.055e-18,9.804e-19,6.098e-19,0.0,33.87,0
FrontS16448,-1.5114,9.5841,1.197e-19,1.343e-19,1.202e-19,-0.0,32.6,0
FrontS16454,-1.4708,9.2983,1.177e-19,1.234e-19,9.960e-20,0.0,33.73,0
FrontS16459,-1.4498,9.6240,1.931e-20,2.391e-20,2.778e-20,0.0,30.58,0
FrontS16465,-1.5890,9.5569,5.266e-20,6.208e-20,6.092e-20,-0.0,34.76,0
FrontS16468,-1.4777,9.4751,3.448e-20,4.044e-20,4.219e-20,0.0,35.78,0
FrontS16470,-1.5540,9.4384,1.941e-17,5.963e-17,4.405e-16,-0.0,37.32,1
