Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS00110,15.8256,35.9363,1.131e-20,1.544e-20,2.147e-20,-0.0,86.2,0
TopS00111,15.8197,35.9114,1.551e-20,2.090e-20,2.828e-20,0.0,86.17,0
TopS00112,15.8275,35.9322,1.499e-18,2.570e-18,5.800e-18,0.001,86.7,0
TopS00113,15.8420,35.9119,2.003e-18,1.799e-18,1.069e-18,0.0,88.49,0
TopS00116,15.8309,35.9167,6.216e-14,4.579e-14,1.863e-14,0.001,85.86,0
TopS00117,15.8370,35.9301,1.399e-18,1.299e-18,8.255e-19,0.0,85.57,0
TopS00118,15.8289,35.9257,9.072e-15,9.484e-15,7.274e-15,-0.001,85.97,0
TopS00120,15.8256,35.9378,3.126e-18,5.036e-18,9.455e-18,0.0,89.26,0
TopS00121,15.8350,35.9149,2.877e-18,2.537e-18,1.427e-18,0.001,88.9,0
TopS00122,15.8323,35.9226,1.257e-17,9.518e-18,4.047e-18,-0.0,85.64,1
TopS00123,15.8167,35.9118,1.031e-19,1.127e-19,9.740e-20,-0.0,86.01,0
TopS00124,15.8424,35.9325,1.262e-20,1.598e-20,1.846e-20,-0.0,88.18,0
TopS00125,15.8353,35.9208,3.479e-20,4.126e-20,4.301e-20,0.001,85.89,0
TopS00126,15.8293,35.9335,3.166e-20,3.845e-20,4.204e-20,-0.0,86.02,0
TopS00127,15.8335,35.9293,1.125e-20,1.502e-20,1.920e-20,0.0,85.55,0
TopS00128,15.8461,35.9358,4.769e-20,5.569e-20,5.454e-20,-0.001,86.64,0
TopS00129,15.8098,35.9257,3.491e-15,2.267e-15,7.081e-16,0.0,88.9,0
TopS00131,15.8328,35.9122,6.095e-19,6.036e-19,4.198e-19,-0.001,85.79,0
TopS00132,15.8294,35.9269,1.455e-20,1.992e-20,2.625e-20,0.0,88.83,0
TopS00133,15.8164,35.9088,1.427e-18,1.326e-18,8.345e-19,0.0,87.73,0
TopS00134,15.8291,35.9133,2.788e-18,2.262e-18,1.068e-18,-0.0,85.65,0
TopS00137,15.8210,35.9301,3.840e-18,3.241e-18,1.631e-18,0.0,87.75,0
TopS00139,15.8127,35.9208,1.869e-18,1.587e-18,8.101e-19,-0.001,86.38,0
TopS00144,15.8248,35.9192,1.662e-18,1.437e-18,7.786e-19,-0.001,85.92,0
TopS00147,15.8399,35.9261,1.561e-18,1.411e-18,8.414e-19,-0.001,86.22,0
TopS00148,15.8398,35.9306,1.020e-18,9.178e-19,5.332e-19,-0.0,86.17,0
TopS00149,15.8309,35.9224,4.100e-18,3.424e-18,1.704e-18,-0.001,86.07,0
TopS00150,15.8261,35.9016,2.793e-14,1.907e-14,6.583e-15,-0.0,85.28,0
TopS00151,15.8200,35.9056,1.093e-19,1.179e-19,9.726e-20,-0.0,88.83,0
TopS00153,15.8355,35.9097,1.815e-17,1.391e-17,5.872e-18,0.0,86.97,1
TopS00154,15.8222,35.9255,1.105e-14,1.414e-14,1.701e-14,0.001,88.39,0
TopS00157,15.8300,35.9255,1.254e-19,1.304e-19,1.018e-19,-0.001,88.78,0
TopS00159,15.8420,35.9271,7.915e-20,8.583e-20,7.678e-20,-0.001,88.53,0
TopS00160,15.8205,35.9006,1.809e-19,1.870e-19,1.419e-19,0.0,85.49,0
TopS00162,15.8197,35.8925,1.002e-20,1.337e-20,1.808e-20,-0.0,85.88,0
TopS00164,15.8377,35.9268,1.695e-18,1.518e-18,8.591e-19,0.0,87.51,0
TopS00168,15.8277,35.9393,4.287e-20,5.026e-20,5.195e-20,-0.0,87.69,0
TopS00169,15.8383,35.9182,2.371e-19,2.469e-19,1.982e-19,-0.0,85.94,0
TopS00174,15.8205,35.9210,4.229e-19,4.132e-19,2.901e-19,-0.0,87.89,0
TopS00177,15.8439,35.9219,1.183e-20,1.588e-20,2.127e-20,0.0,86.38,0
TopS00179,15.8203,35.9239,2.162e-18,3.488e-18,6.886e-18,-0.0,87.07,0
TopS00180,15.8282,35.9225,4.961e-18,4.194e-18,2.168e-18,0.0,80.92,0
TopS00181,15.8281,35.9225,5.987e-20,7.047e-20,7.133e-20,0.001,95.01,0
TopS00182,15.8280,35.9227,3.259e-14,2.293e-14,8.142e-15,0.001,82.65,0
TopS00183,15.8282,35.9228,3.801e-19,3.760e-19,2.529e-19,-0.001,92.23,0
TopS00184,15.8282,35.9227,2.103e-17,1.636e-17,7.061e-18,-0.0,83.89,1
TopS00185,15.8281,35.9228,4.663e-18,1.021e-17,3.818e-17,-0.0,86.39,1
TopS00186,15.8281,35.9227,6.299e-18,1.215e-17,3.406e-17,-0.0,81.23,0
TopS00187,15.8282,35.9227,1.188e-16,8.385e-17,2.968e-17,-0.0,84.82,0
TopS00188,15.8282,35.9231,1.517e-18,2.538e-18,5.377e-18,0.0,85.3,0
TopS00189,15.8282,35.9227,1.596e-16,1.096e-16,3.907e-17,-0.001,90.93,0
TopS00190,15.8279,35.9228,6.203e-19,5.935e-19,4.052e-19,0.001,91.24,0
TopS00191,15.8281,35.9226,3.033e-18,2.516e-18,1.289e-18,0.001,94.08,0
TopS00192,15.8282,35.9229,1.842e-17,1.439e-17,6.511e-18,0.001,89.63,1
TopS00193,15.8799,35.8632,1.181e-20,1.519e-20,1.848e-20,0.0,88.28,0
TopS00204,15.9196,36.1039,3.170e-19,5.941e-19,1.534e-18,0.0,86.19,0
TopS00205,15.8139,35.9317,7.180e-19,1.654e-18,6.462e-18,-0.001,89.11,0
TopS00217,15.8818,35.9591,2.463e-20,2.985e-20,3.245e-20,-0.0,88.38,0
TopS00218,15.8945,35.9902,1.292e-20,1.706e-20,2.196e-20,-0.001,85.4,0
TopS00224,15.8525,35.8905,2.964e-20,3.273e-20,3.010e-20,-0.0,87.76,0
TopS00226,15.7767,35.8594,3.953e-19,3.883e-19,2.701e-19,0.001,86.21,0
TopS00229,15.7805,36.0385,2.878e-18,4.923e-18,1.100e-17,-0.0,85.9,0
TopS00231,15.8365,35.9727,5.600e-19,5.197e-19,3.153e-19,-0.001,86.96,0
TopS00232,15.7881,35.9739,6.168e-19,5.964e-19,3.909e-19,-0.0,87.41,0
TopS00235,15.9154,35.9365,2.675e-20,3.458e-20,4.227e-20,-0.0,86.39,0
TopS00240,15.8947,36.0469,4.228e-20,4.841e-20,4.656e-20,0.001,88.05,0
TopS00247,15.7733,35.8699,1.741e-20,2.221e-20,2.703e-20,-0.0,88.05,0
TopS00250,15.8858,35.9570,8.007e-19,1.267e-18,2.402e-18,-0.0,86.01,0
TopS00257,15.6850,35.9020,6.900e-20,7.688e-20,6.780e-20,-0.0,85.77,0
TopS00258,15.9240,35.8333,2.190e-19,2.269e-19,1.797e-19,0.0,87.76,0
TopS00274,15.7854,35.7893,6.238e-19,1.135e-18,2.865e-18,0.001,85.93,0
TopS00276,15.8917,35.9562,4.087e-20,4.831e-20,5.077e-20,0.0,89.06,0
TopS00277,15.8818,35.8543,9.935e-20,1.028e-19,7.684e-20,0.0,86.3,0
TopS00280,15.7216,35.9778,5.210e-20,6.092e-20,5.989e-20,0.001,85.9,0
TopS00281,15.8250,36.0195,1.769e-20,2.304e-20,2.767e-20,-0.0,88.78,0
TopS00282,15.8166,35.8838,3.714e-18,7.213e-18,2.076e-17,-0.001,88.44,0
TopS00286,15.8055,35.9714,3.053e-20,3.770e-20,4.252e-20,-0.0,87.92,0
TopS00287,15.7556,35.9319,3.056e-18,2.644e-18,1.415e-18,0.001,86.82,0
TopS00289,15.8051,35.9399,4.295e-20,4.758e-20,4.075e-20,-0.0,88.11,0
TopS00292,15.7988,35.8878,1.145e-18,1.855e-18,3.557e-18,-0.001,86.33,0
TopS00294,15.8786,35.9111,1.256e-18,2.537e-18,7.678e-18,-0.0,86.17,0
TopS00301,15.8543,35.9125,1.469e-20,1.979e-20,2.685e-20,-0.0,88.34,0
TopS00303,15.8700,35.9930,2.584e-19,2.659e-19,2.029e-19,0.002,85.74,0
TopS00304,15.8481,35.8976,6.093e-20,6.965e-20,6.759e-20,-0.0,85.54,0
TopS00305,15.7790,35.7793,5.265e-20,5.801e-20,5.031e-20,-0.0,85.66,0
TopS00310,15.7621,35.9648,1.090e-20,1.449e-20,1.842e-20,-0.0,88.59,0
TopS00311,15.7324,36.0314,7.153e-20,8.246e-20,8.372e-20,0.0,85.66,0
TopS00315,15.7793,35.8551,7.295e-14,5.407e-14,2.215e-14,-0.0,86.29,0
TopS00321,15.8680,35.9713,3.913e-18,8.095e-18,2.752e-17,0.001,87.5,1
TopS00323,15.6642,35.8173,1.513e-18,1.381e-18,7.902e-19,0.001,88.6,0
TopS00327,15.7853,35.9989,6.183e-19,1.324e-18,4.566e-18,0.001,89.25,0
TopS00331,15.8310,35.9676,5.755e-20,6.748e-20,6.387e-20,-0.001,87.54,0
TopS00337,15.8047,36.0883,2.032e-20,2.537e-20,2.869e-20,0.001,85.71,0
TopS00343,15.7490,35.8107,1.815e-20,2.254e-20,2.633e-20,-0.001,87.16,0
TopS00347,15.7959,36.0583,2.439e-19,2.409e-19,1.675e-19,-0.0,89.37,0
TopS00348,15.7548,35.9167,2.214e-20,2.544e-20,2.451e-20,-0.0,86.42,0
TopS00353,15.6904,36.0442,1.483e-18,2.763e-18,7.506e-18,-0.0,85.58,0
TopS00357,15.7235,35.9219,5.276e-14,4.104e-14,1.724e-14,0.001,86.17,1
TopS00361,15.7729,35.9239,1.916e-18,4.930e-18,2.533e-17,-0.0,88.25,1
TopS00363,15.7498,36.0427,1.375e-20,1.831e-20,2.396e-20,0.0,85.69,0
TopS00364,15.8105,35.9189,2.400e-19,4.127e-19,9.055e-19,-0.001,85.93,0
TopS00366,15.7752,35.9946,9.200e-20,1.003e-19,8.526e-20,0.0,88.37,0
TopS00371,15.9146,35.9105,2.288e-19,2.393e-19,1.885e-19,-0.001,85.61,0
TopS00372,15.7640,35.8052,1.959e-18,3.799e-18,1.094e-17,-0.0,87.37,0
TopS00373,15.8423,35.9423,4.506e-19,7.696e-19,1.658e-18,0.0,86.35,0
TopS00376,15.8716,36.0025,3.152e-18,5.736e-18,1.401e-17,-0.0,88.42,0
TopS00378,15.9592,35.8958,6.984e-19,1.184e-18,2.518e-18,-0.0,88.09,0
TopS00380,15.8222,35.8408,2.827e-20,3.633e-20,4.467e-20,0.0,89.13,0
TopS00386,15.8027,35.9365,7.218e-19,6.749e-19,4.170e-19,0.0,89.31,0
TopS00388,15.8147,35.8932,1.547e-19,1.684e-19,1.427e-19,-0.0,87.57,0
TopS00389,15.8743,35.9009,1.615e-19,1.714e-19,1.382e-19,-0.0,86.18,0
TopS00390,15.8701,36.0093,3.005e-18,6.674e-18,2.626e-17,-0.0,88.29,1
TopS00393,15.8352,35.8917,1.551e-20,1.988e-20,2.443e-20,-0.0,85.79,0
TopS00396,15.9208,36.0510,8.306e-20,9.038e-20,7.789e-20,0.0,87.21,0
TopS00399,15.9447,35.8886,2.333e-19,2.224e-19,1.508e-19,-0.0,87.81,0
TopS00400,15.9249,35.9302,6.858e-19,6.296e-19,3.831e-19,-0.0,89.09,0
TopS00401,15.8800,36.0129,1.201e-18,1.049e-18,5.632e-19,-0.0,89.62,0
TopS00405,15.8775,35.9830,2.062e-19,2.116e-19,1.595e-19,-0.001,88.73,0
TopS00406,15.9081,36.0305,2.255e-20,2.938e-20,3.520e-20,0.001,88.77,0
TopS00408,15.7426,36.0233,2.299e-19,2.374e-19,1.804e-19,0.001,86.94,0
TopS00410,15.8841,35.9713,7.256e-20,8.534e-20,8.290e-20,-0.0,88.26,0
TopS00413,15.7873,35.9376,4.064e-19,3.897e-19,2.555e-19,0.0,88.7,0
TopS00414,15.8918,35.9871,3.663e-20,4.386e-20,4.736e-20,0.0,88.73,0
TopS00416,15.9333,35.8970,1.591e-18,2.589e-18,5.292e-18,0.0,89.15,0
TopS00419,15.8200,35.8003,1.315e-18,1.133e-18,6.060e-19,-0.0,88.41,0
TopS00423,15.8333,35.9377,8.761e-20,9.333e-20,7.967e-20,0.0,85.46,0
TopS00424,15.9482,35.9179,3.601e-19,6.170e-19,1.354e-18,-0.0,88.02,0
TopS00428,15.9241,36.0147,5.768e-18,1.433e-17,6.946e-17,-0.001,87.34,1
TopS00430,15.8553,36.0623,4.055e-19,4.086e-19,2.938e-19,-0.0,87.72,0
TopS00434,15.9136,35.9873,3.492e-20,4.163e-20,4.237e-20,-0.0,85.65,0
TopS00436,15.8744,35.8025,2.982e-18,5.142e-18,1.109e-17,-0.0,85.45,0
TopS00437,15.8581,35.9773,2.650e-18,2.218e-18,1.137e-18,0.001,85.66,0
TopS00438,15.9026,35.8563,2.302e-14,2.595e-14,2.358e-14,-0.0,88.37,0
TopS00444,15.7343,36.0291,8.898e-14,6.582e-14,2.661e-14,-0.0,86.94,0
TopS00452,15.8478,35.9976,7.502e-19,1.300e-18,2.875e-18,0.001,86.59,0
TopS00454,15.6983,35.9021,3.437e-19,3.635e-19,2.907e-19,-0.0,88.2,0
TopS00460,15.7292,35.8306,4.586e-19,4.553e-19,3.235e-19,-0.0,87.85,0
TopS00466,15.8654,35.9309,1.724e-18,3.246e-18,8.436e-18,-0.0,87.85,0
TopS00471,15.6894,35.8330,5.293e-19,9.938e-19,2.543e-18,0.0,87.64,0
TopS00483,15.8130,35.9713,1.459e-20,2.024e-20,2.850e-20,0.001,89.11,0
TopS00484,15.9180,36.0951,3.754e-17,1.135e-16,8.409e-16,0.0,88.9,1
TopS00490,15.9153,35.9512,1.701e-20,2.281e-20,2.986e-20,-0.0,89.3,0
TopS00496,15.8198,35.8029,2.387e-20,2.921e-20,3.185e-20,0.001,88.75,0
TopS00497,15.8142,35.8513,1.375e-19,1.490e-19,1.266e-19,0.0,85.2,0
TopS00499,15.9115,35.9248,1.572e-20,2.020e-20,2.550e-20,0.001,87.37,0
TopS00501,15.8790,36.0197,3.037e-20,3.809e-20,4.476e-20,-0.0,89.0,0
TopS00503,15.8312,35.8607,1.686e-19,1.752e-19,1.356e-19,0.0,88.38,0
TopS00506,15.7329,36.1138,4.479e-15,6.310e-15,9.334e-15,-0.001,88.41,0
TopS00512,15.8092,35.8471,1.334e-20,1.691e-20,1.986e-20,-0.001,86.15,0
TopS00513,15.8141,35.8994,5.837e-20,6.995e-20,7.188e-20,-0.001,85.35,0
TopS00516,15.8365,35.8846,4.637e-19,4.414e-19,2.968e-19,0.0,87.77,0
TopS00524,15.8029,35.9130,5.199e-20,5.845e-20,5.500e-20,0.0,85.4,0
TopS00525,15.7784,35.8123,1.789e-20,2.238e-20,2.563e-20,0.001,88.55,0
TopS00531,15.8377,35.8571,1.682e-19,1.731e-19,1.362e-19,0.001,86.11,0
TopS00532,15.9247,35.9929,8.362e-19,7.481e-19,4.418e-19,0.001,85.82,0
TopS00533,15.8548,35.9280,1.153e-20,1.501e-20,1.847e-20,-0.001,88.33,0
TopS00535,15.8916,35.9896,1.561e-18,1.291e-18,6.137e-19,0.001,85.9,0
TopS00536,15.8670,35.8986,3.936e-19,7.054e-19,1.699e-18,0.0,86.13,0
TopS00539,15.8325,36.0117,1.706e-19,1.817e-19,1.425e-19,-0.0,88.07,0
TopS00540,15.8076,35.9220,5.579e-15,3.640e-15,1.133e-15,0.001,88.8,0
TopS00545,15.9486,35.7907,6.469e-20,7.352e-20,6.859e-20,0.001,89.29,0
TopS00552,15.8729,36.0029,2.578e-19,2.586e-19,1.918e-19,0.0,86.79,0
TopS00558,15.8752,36.0103,1.347e-20,1.825e-20,2.397e-20,-0.001,89.27,0
TopS00559,15.8383,35.9573,6.237e-19,1.187e-18,3.325e-18,-0.0,88.44,0
TopS00564,15.9162,35.9763,1.664e-19,1.735e-19,1.338e-19,-0.0,85.66,0
TopS00566,15.7151,35.8451,2.175e-14,1.485e-14,4.874e-15,-0.0,86.69,0
TopS00569,15.8491,35.9012,1.854e-18,1.630e-18,8.982e-19,-0.0,86.89,0
TopS00570,15.7627,35.7767,3.835e-14,2.666e-14,9.282e-15,0.001,85.95,0
TopS00576,15.6912,35.8564,4.634e-14,3.591e-14,1.598e-14,-0.0,87.34,1
TopS00578,15.7387,35.9363,1.459e-19,1.538e-19,1.256e-19,-0.0,88.89,0
TopS00583,15.8803,35.8136,2.535e-18,3.935e-18,7.155e-18,0.001,88.84,0
TopS00585,15.8819,35.9118,1.316e-19,1.432e-19,1.281e-19,0.0,88.89,0
TopS00587,15.8751,35.8263,7.935e-18,6.135e-18,2.683e-18,0.0,86.28,0
TopS00591,15.9905,36.0341,1.510e-20,1.900e-20,2.213e-20,0.0,86.28,0
TopS00596,15.7652,35.8217,2.329e-20,2.835e-20,3.035e-20,0.0,87.71,0
TopS00614,15.7142,35.8754,3.983e-14,2.756e-14,9.192e-15,0.0,87.11,0
TopS00617,15.8734,35.9266,2.856e-20,3.694e-20,4.463e-20,-0.0,87.75,0
TopS00620,15.9054,35.9191,5.504e-20,6.557e-20,6.810e-20,0.0,88.02,0
TopS00622,15.8415,35.8721,1.487e-20,2.064e-20,2.904e-20,0.0,86.26,0
TopS00631,15.9251,35.7998,5.564e-20,6.391e-20,6.289e-20,-0.001,85.66,0
TopS00634,15.8232,36.0748,8.525e-20,9.682e-20,8.828e-20,0.001,87.03,0
TopS00637,15.8207,36.0310,3.110e-19,3.030e-19,2.164e-19,0.0,86.33,0
TopS00640,15.9310,35.9028,3.003e-19,2.942e-19,2.050e-19,0.001,85.92,0
TopS00641,15.7560,35.8910,9.688e-19,1.799e-18,4.816e-18,-0.0,85.27,0
TopS00643,15.8050,35.9116,2.997e-14,2.089e-14,7.278e-15,-0.0,89.54,0
TopS00644,15.7281,35.9300,9.882e-20,1.032e-19,8.498e-20,-0.0,86.67,0
TopS00646,15.7545,35.8835,1.893e-18,1.581e-18,8.288e-19,0.0,86.45,0
TopS00647,15.9117,35.8819,1.533e-19,1.615e-19,1.276e-19,0.0,88.83,0
TopS00652,15.8641,35.9855,7.509e-20,8.306e-20,7.295e-20,0.0,86.46,0
TopS00656,15.7569,35.9133,3.466e-18,8.435e-18,3.983e-17,0.001,88.57,1
TopS00661,15.8441,36.0896,2.809e-19,2.782e-19,1.944e-19,0.0,88.33,0
TopS00662,15.7199,35.8626,5.669e-18,4.321e-18,1.785e-18,-0.001,88.21,0
TopS00674,15.7313,35.9711,2.130e-20,2.560e-20,2.597e-20,0.0,87.67,0
TopS00675,15.9240,35.9722,1.546e-20,2.008e-20,2.477e-20,-0.001,87.83,0
TopS00679,15.6291,35.9578,2.190e-18,4.361e-18,1.288e-17,-0.001,89.41,0
TopS00680,15.8929,35.9022,1.111e-18,1.697e-18,2.950e-18,-0.001,87.04,0
TopS00687,15.9369,36.1168,9.839e-20,1.044e-19,8.295e-20,-0.001,86.67,0
TopS00689,15.8971,35.9885,1.308e-20,1.647e-20,1.899e-20,0.0,85.59,0
TopS00690,15.6688,35.8326,1.891e-18,1.731e-18,1.002e-18,0.001,86.36,0
TopS00693,15.8181,36.0344,2.495e-19,2.518e-19,1.795e-19,-0.0,86.11,0
TopS00694,15.8202,36.0071,1.361e-19,1.385e-19,1.068e-19,-0.001,85.44,0
TopS00695,15.8482,36.0573,6.074e-19,1.092e-18,2.704e-18,0.0,88.45,0
TopS00702,15.8611,35.8138,9.357e-20,1.060e-19,9.573e-20,0.0,86.35,0
TopS00712,15.8690,36.0191,2.389e-18,4.355e-18,1.137e-17,0.001,85.75,0
TopS00714,15.8371,35.8107,7.642e-20,8.750e-20,8.332e-20,-0.0,88.83,0
TopS00722,15.8347,35.9192,4.487e-20,5.162e-20,4.973e-20,0.0,85.96,0
TopS00724,15.8887,35.8889,1.609e-19,1.609e-19,1.157e-19,0.001,88.75,0
TopS00727,15.8818,35.9334,1.034e-20,1.321e-20,1.597e-20,0.0,89.31,0
TopS00729,15.7357,35.9548,4.607e-14,3.302e-14,1.231e-14,-0.001,86.97,0
TopS00734,15.8206,35.8322,6.544e-14,5.704e-14,3.128e-14,0.001,87.37,1
TopS00737,15.7538,35.7538,3.141e-18,2.532e-18,1.169e-18,-0.001,88.75,0
TopS00741,15.8425,36.0763,6.302e-20,6.854e-20,5.828e-20,-0.001,87.72,0
TopS00743,15.7982,35.9230,1.746e-14,1.194e-14,3.904e-15,0.0,85.28,0
TopS00746,15.7825,36.0587,1.510e-18,1.334e-18,7.586e-19,0.0,85.34,0
TopS00751,15.9409,35.9632,8.547e-19,1.751e-18,5.447e-18,0.0,89.16,0
TopS00753,15.8258,35.8494,2.051e-20,2.500e-20,2.684e-20,-0.001,85.71,0
TopS00759,15.8526,35.8095,4.672e-18,1.117e-17,4.994e-17,0.001,85.65,1
TopS00767,15.9118,35.9844,7.539e-20,8.613e-20,7.820e-20,0.001,86.1,0
TopS00776,15.7464,35.8999,1.904e-19,1.901e-19,1.374e-19,-0.0,88.1,0
TopS00781,15.7682,35.8059,7.474e-14,6.370e-14,3.314e-14,0.001,85.58,1
TopS00786,15.7700,35.8744,2.331e-14,1.605e-14,5.635e-15,-0.001,86.37,0
TopS00788,16.0105,35.9022,2.238e-20,2.596e-20,2.644e-20,-0.001,86.23,0
TopS00791,15.8557,36.0374,4.852e-19,4.736e-19,3.357e-19,0.0,86.81,0
TopS00794,15.8951,35.9516,7.478e-20,8.535e-20,8.262e-20,-0.0,87.77,0
TopS00798,15.9137,35.9960,1.594e-20,2.050e-20,2.402e-20,0.0,85.21,0
TopS00799,15.7481,36.0522,9.427e-19,8.433e-19,5.012e-19,0.001,87.41,0
TopS00803,15.7722,35.9706,4.195e-19,4.127e-19,2.817e-19,0.001,85.09,0
TopS00807,15.9605,35.8864,3.069e-20,3.818e-20,4.328e-20,-0.0,86.18,0
TopS00808,15.7511,35.8618,8.737e-20,9.307e-20,7.747e-20,0.0,88.28,0
TopS00811,15.8163,35.8799,1.248e-18,1.127e-18,6.545e-19,0.0,86.36,0
TopS00814,15.8893,35.9689,1.420e-18,2.553e-18,6.319e-18,0.0,87.09,0
TopS00822,15.7875,35.8152,1.521e-20,1.996e-20,2.532e-20,-0.001,86.53,0
TopS00824,15.7674,35.8368,1.937e-20,2.646e-20,3.692e-20,-0.0,87.89,0
TopS00825,15.8404,36.0793,1.143e-18,1.744e-18,3.015e-18,-0.0,87.91,0
TopS00827,15.8323,35.9512,1.992e-19,2.136e-19,1.737e-19,-0.001,87.79,0
TopS00828,15.8655,35.7913,1.450e-18,2.369e-18,4.748e-18,-0.0,88.84,0
TopS00835,15.8976,36.0620,9.146e-19,1.464e-18,2.798e-18,-0.001,87.86,0
TopS00836,15.7295,35.8292,3.763e-20,4.365e-20,4.261e-20,-0.0,85.94,0
TopS00840,15.7355,35.9135,9.438e-19,1.796e-18,5.128e-18,-0.0,85.77,0
TopS00847,15.9027,36.0883,2.277e-20,2.858e-20,3.237e-20,0.0,87.29,0
TopS00863,15.8112,35.8426,3.669e-19,3.564e-19,2.381e-19,0.001,86.99,0
TopS00864,15.7505,35.8080,3.348e-19,3.187e-19,2.169e-19,-0.001,85.74,0
TopS00866,15.7939,35.8704,6.561e-14,4.790e-14,1.807e-14,0.0,86.8,0
TopS00867,15.7866,35.8468,5.413e-20,6.358e-20,6.483e-20,0.001,86.46,0
