Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG216,28.5008,20.8615,2.223e-17,1.773e-17,7.603e-18,83.6498,569.32
LeftDG217,28.4991,20.8671,2.308e-17,1.783e-17,7.161e-18,80.9426,570.14
LeftDG218,28.4639,20.9339,2.209e-17,1.821e-17,8.659e-18,76.8006,568.79
LeftDG227,9.4998,10.9864,4.511e-17,4.131e-17,1.686e-17,290.9086,302.82
LeftDG228,9.4736,11.3512,6.862e-17,5.351e-17,2.422e-17,109.1663,301.7
LeftDG229,9.6576,11.0455,6.696e-17,6.112e-17,2.801e-17,139.4389,302.68
LeftDG230,9.8033,10.9539,7.126e-17,5.587e-17,2.557e-17,138.4658,300.21
LeftDG231,9.5564,10.9396,7.144e-17,6.255e-17,2.839e-17,130.1818,302.24
LeftDG232,9.6684,11.3289,7.876e-17,6.491e-17,2.708e-17,152.7418,302.33
LeftDG233,9.3902,10.8709,8.513e-17,5.700e-17,2.694e-17,137.9157,300.6
LeftDG273,22.6248,-10.1585,7.570e-18,6.426e-18,2.978e-18,72.3381,773.24
LeftDG274,22.6500,-10.2326,1.077e-17,8.970e-18,4.308e-18,41.3102,771.51
LeftDG275,22.6886,-10.0765,1.052e-17,9.846e-18,4.189e-18,45.8177,771.45
LeftDG276,22.6075,-10.1127,1.096e-17,8.880e-18,4.149e-18,43.1976,773.76
LeftDG277,22.6709,-10.0896,1.289e-17,1.073e-17,4.654e-18,51.3469,772.3
LeftDG300,-9.8830,7.7952,6.933e-18,6.150e-18,2.960e-18,52.6265,778.26
LeftDG308,-10.1846,14.6998,1.229e-17,9.880e-18,4.509e-18,98.2226,609.95
LeftDG309,-10.1337,14.7036,1.534e-17,1.209e-17,5.529e-18,54.1702,611.06
LeftDG310,-10.2896,14.7890,1.626e-17,1.398e-17,6.765e-18,59.0889,611.53
LeftDG311,-10.1977,14.7147,1.703e-17,1.426e-17,6.598e-18,66.4793,612.12
LeftDG312,-10.1226,14.7169,1.537e-17,1.335e-17,5.457e-18,57.686,611.84
LeftDG313,-10.1896,14.7633,1.763e-17,1.307e-17,6.614e-18,58.9731,611.07
LeftDG368,33.7231,10.4047,1.289e-17,1.192e-17,5.168e-18,52.9051,707.1
LeftDG369,33.7746,10.4019,8.560e-18,7.552e-18,3.202e-18,52.3608,708.2
LeftDG370,24.0104,39.3738,7.951e-18,6.418e-18,2.789e-18,50.5902,720.9
LeftDG439,0.7378,-10.3084,3.482e-17,2.633e-17,1.294e-17,113.4032,349.31
LeftDG441,44.7224,8.0995,5.316e-17,4.087e-17,1.769e-17,211.3483,366.99
LeftDG442,44.5445,8.2303,6.482e-17,5.211e-17,2.216e-17,104.0707,365.92
LeftDG443,44.9036,8.0066,6.728e-17,5.239e-17,2.158e-17,122.1877,367.27
LeftDG446,44.3716,8.1368,4.952e-17,3.743e-17,1.646e-17,149.9543,364.8
LeftDG464,33.8780,-27.6531,9.504e-18,7.587e-18,3.449e-18,66.9085,674.77
LeftDG533,12.6477,10.6609,3.410e-17,2.887e-17,9.170e-18,78.7989,738.71
LeftDG534,12.5842,10.6474,1.677e-17,1.508e-17,5.550e-18,56.6311,733.27
LeftDG535,12.5002,10.5367,1.310e-17,1.040e-17,4.536e-18,54.3531,736.08
LeftDG536,12.4993,10.7990,1.267e-17,1.211e-17,4.969e-18,56.1917,734.66
LeftDG537,12.4585,10.4587,1.173e-17,9.933e-18,4.793e-18,46.0172,733.0
LeftDG538,12.7866,10.8525,1.261e-17,1.029e-17,4.749e-18,46.4682,734.3
LeftDG539,12.6832,10.8148,1.186e-17,9.902e-18,4.386e-18,44.4676,738.76
LeftDG540,12.5371,10.6740,1.682e-17,1.324e-17,5.930e-18,59.3846,732.99
LeftDG541,12.6744,10.4798,1.091e-17,9.262e-18,4.674e-18,46.3849,736.83
LeftDG542,12.6111,10.7083,1.257e-17,1.050e-17,4.419e-18,51.2895,732.72
LeftDG543,12.5139,10.8360,1.256e-17,1.047e-17,4.447e-18,40.6554,738.51
LeftDG544,12.7452,10.4648,1.258e-17,9.683e-18,4.166e-18,48.904,733.8
LeftDG545,12.4605,10.4822,9.231e-18,6.623e-18,3.470e-18,52.7364,737.26
LeftDG546,12.6284,10.6223,1.171e-17,9.975e-18,4.589e-18,40.1709,737.16
LeftDG547,12.6396,10.4709,1.224e-17,1.030e-17,4.175e-18,38.0897,737.35
LeftDG593,8.0438,4.3206,7.800e-18,6.148e-18,3.005e-18,38.7815,914.97
LeftDG594,8.0684,4.2665,7.414e-18,6.313e-18,3.140e-18,34.0587,916.73
LeftDG595,8.0630,4.2618,5.354e-18,4.719e-18,1.953e-18,43.4999,915.1
LeftDG596,8.1129,4.2861,5.643e-18,4.699e-18,2.122e-18,43.4153,915.78
