Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG080,-20.4940,-35.7045,1.317e-17,9.985e-18,4.875e-18,53.2788,712.7
RightDG081,-20.4804,-35.7759,1.242e-17,1.029e-17,4.700e-18,50.1003,709.68
RightDG082,-20.5776,-35.8640,1.146e-17,9.759e-18,4.679e-18,40.8035,709.67
RightDG083,-20.9622,-36.0398,1.098e-17,9.301e-18,3.930e-18,42.8057,703.34
RightDG084,-20.8772,-36.4045,1.126e-17,9.802e-18,4.193e-18,48.2128,706.23
RightDG085,-20.6753,-35.5363,8.363e-18,6.987e-18,3.222e-18,57.6836,705.75
RightDG086,-20.4881,-35.9534,8.507e-18,7.042e-18,3.401e-18,91.7797,708.98
RightDG087,-20.6871,-35.7876,7.755e-18,6.983e-18,3.084e-18,107.7128,709.51
RightDG088,-20.7644,-35.9447,9.412e-18,7.789e-18,3.634e-18,85.0827,709.0
RightDG089,-20.9199,-35.5915,1.037e-17,1.092e-17,4.268e-18,53.2052,709.35
RightDG090,-20.9247,-36.3538,8.175e-18,6.394e-18,2.923e-18,58.7273,709.39
RightDG091,-20.5411,-35.7768,8.467e-18,7.604e-18,3.397e-18,77.7637,706.63
RightDG092,-20.4354,-35.4079,1.147e-17,1.017e-17,4.816e-18,55.331,711.14
RightDG093,-20.7251,-35.9546,7.639e-18,6.587e-18,3.111e-18,66.852,711.39
RightDG094,-21.0361,-36.0399,1.214e-17,1.102e-17,5.484e-18,45.8839,706.88
RightDG095,-20.8230,-35.4477,1.112e-17,9.612e-18,4.253e-18,46.4589,706.72
RightDG096,-21.0058,-36.1145,1.749e-17,1.311e-17,5.326e-18,36.7636,703.76
RightDG097,-20.5963,-36.1381,1.150e-17,9.997e-18,4.452e-18,65.135,706.16
RightDG098,-20.7237,-36.0039,1.106e-17,9.840e-18,4.643e-18,44.6235,706.08
RightDG099,-21.0349,-35.5992,8.246e-18,7.043e-18,3.037e-18,52.8657,706.04
RightDG100,-21.1051,-35.7712,1.276e-17,1.048e-17,4.875e-18,46.5685,709.09
RightDG386,-42.3646,-26.7173,1.222e-17,9.693e-18,4.639e-18,67.2517,563.38
RightDG387,17.5358,23.2754,9.196e-18,8.649e-18,3.864e-18,74.3504,683.19
RightDG388,17.5389,23.2740,1.421e-17,1.195e-17,5.415e-18,50.2547,682.33
RightDG389,17.5015,23.2784,1.465e-17,1.165e-17,5.104e-18,53.8218,684.02
RightDG390,17.6120,23.1611,1.594e-17,1.197e-17,5.766e-18,51.3738,682.36
RightDG391,17.5135,23.1741,2.161e-17,1.608e-17,7.049e-18,54.1134,681.99
RightDG447,-0.4730,-5.7168,5.157e-17,3.932e-17,1.350e-17,161.1883,529.04
RightDG448,-0.1409,-5.5542,1.800e-17,1.361e-17,6.245e-18,56.4474,535.84
RightDG449,-0.4546,-5.6328,1.467e-17,1.184e-17,5.333e-18,112.7293,529.93
RightDG450,-0.6309,-5.5198,1.880e-17,1.557e-17,5.751e-18,57.0008,529.98
RightDG451,-0.3657,-5.8169,1.889e-17,1.560e-17,7.175e-18,74.1689,531.99
RightDG452,-0.4080,-5.6733,1.738e-17,1.485e-17,6.041e-18,53.8117,530.42
RightDG453,-0.2395,-5.9830,2.069e-17,1.594e-17,7.796e-18,67.2946,534.79
RightDG454,-0.6404,-5.4669,1.965e-17,1.537e-17,7.176e-18,67.0533,531.31
RightDG455,-0.2854,-5.5725,1.881e-17,1.392e-17,6.538e-18,58.9494,532.5
RightDG456,-0.6617,-5.5312,1.772e-17,1.614e-17,6.669e-18,75.9208,530.21
RightDG457,-0.3215,-5.4597,1.713e-17,1.366e-17,6.123e-18,59.5342,532.41
RightDG458,-0.4770,-5.5050,1.892e-17,1.550e-17,7.938e-18,65.8131,535.39
RightDG459,-0.5325,-5.4075,1.783e-17,1.697e-17,7.412e-18,60.0904,531.56
RightDG460,-0.5390,-5.8127,1.916e-17,1.539e-17,7.306e-18,58.2337,529.39
RightDG461,-0.5984,-5.4509,1.784e-17,1.599e-17,6.929e-18,82.0797,529.28
RightDG462,-0.6328,-5.9801,1.685e-17,1.374e-17,6.193e-18,64.339,529.16
RightDG463,-0.3549,-5.7109,1.797e-17,1.417e-17,6.153e-18,55.9877,535.91
RightDG500,-21.2799,12.7840,1.552e-16,1.229e-16,4.533e-17,226.8582,345.4
RightDG501,-20.7142,12.4876,6.666e-17,5.590e-17,2.278e-17,130.4398,348.8
RightDG502,-21.5410,12.9029,6.643e-17,5.888e-17,2.635e-17,101.3974,343.54
RightDG503,-21.6377,13.2848,5.459e-17,5.008e-17,2.090e-17,111.4113,344.91
RightDG504,-20.7773,12.8152,4.157e-17,3.709e-17,1.599e-17,171.3055,343.82
RightDG505,-21.4253,12.1549,5.715e-17,5.779e-17,2.359e-17,120.9824,350.36
RightDG506,-21.7706,12.7802,6.124e-17,4.767e-17,2.018e-17,119.2234,344.03
RightDG507,-21.6312,13.2163,4.255e-17,3.660e-17,1.495e-17,120.9763,346.17
RightDG508,-21.9832,12.8207,6.204e-17,4.444e-17,2.190e-17,94.532,344.32
RightDG509,-21.5968,12.3466,6.318e-17,4.833e-17,2.096e-17,122.7377,343.93
RightDG510,-21.0876,13.3257,6.548e-17,5.309e-17,2.281e-17,124.1148,350.47
RightDG511,-20.9871,13.0917,6.176e-17,5.224e-17,2.113e-17,151.5751,344.91
RightDG512,-21.6307,12.7234,9.003e-17,6.775e-17,2.812e-17,133.5748,350.11
RightDG513,-21.8580,13.3287,7.030e-17,5.144e-17,2.356e-17,133.465,348.81
RightDG514,-21.6024,12.4679,6.598e-17,5.256e-17,2.258e-17,129.1578,346.49
RightDG616,-39.2557,-36.2986,1.474e-17,9.944e-18,4.835e-18,85.1005,551.87
RightDG633,-40.4036,-16.7656,1.006e-17,8.560e-18,3.906e-18,58.5728,605.8
RightDG634,30.9372,28.3070,1.215e-16,9.107e-17,3.786e-17,215.6082,167.59
