Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS02744,2.0096,-7.4737,2.552e-20,3.275e-20,3.920e-20,0.0,67.0,0
RightS02746,2.0296,-7.3743,5.458e-19,9.945e-19,2.457e-18,-0.0,67.54,0
RightS02747,2.0521,-7.3605,2.829e-15,1.907e-15,6.042e-16,0.001,67.39,0
RightS02756,2.0848,-7.3617,3.384e-20,4.354e-20,5.200e-20,0.001,69.17,0
RightS02759,2.0541,-7.3757,4.071e-18,3.283e-18,1.568e-18,0.0,67.74,0
RightS02764,2.0566,-7.3605,1.157e-20,1.559e-20,2.038e-20,-0.0,67.38,0
RightS02767,2.0514,-7.3609,3.151e-20,4.107e-20,5.305e-20,0.0,67.68,0
RightS02772,2.0403,-7.3518,1.388e-20,1.778e-20,2.170e-20,0.0,68.63,0
RightS02776,2.0499,-7.3549,4.103e-20,4.824e-20,4.771e-20,0.0,69.85,0
RightS02778,2.0579,-7.3578,4.032e-20,4.814e-20,5.135e-20,-0.0,68.99,0
RightS02779,2.0438,-7.3537,2.126e-18,5.049e-18,2.178e-17,-0.0,68.22,1
RightS02781,2.0600,-7.3430,2.225e-19,2.256e-19,1.675e-19,-0.0,70.1,0
RightS02783,2.0538,-7.2580,3.682e-20,4.445e-20,4.694e-20,-0.0,70.1,0
RightS02785,2.0412,-7.3415,8.357e-20,9.384e-20,8.356e-20,0.0,69.3,0
RightS02788,2.1906,-7.1695,1.345e-18,1.251e-18,7.603e-19,-0.0,70.14,0
RightS02792,2.0521,-7.3357,3.471e-20,4.168e-20,4.391e-20,-0.0,70.14,0
RightS02793,2.0440,-7.3463,2.947e-18,6.641e-18,2.538e-17,-0.0,69.31,1
RightS02795,2.0355,-7.3826,5.363e-19,5.260e-19,3.597e-19,0.0,67.08,0
RightS02806,2.0804,-7.3221,1.524e-20,2.085e-20,2.825e-20,-0.0,70.19,0
RightS02807,1.9848,-7.4503,1.420e-19,1.646e-19,1.553e-19,0.0,66.92,0
RightS02809,2.0489,-7.3560,1.163e-20,1.545e-20,1.984e-20,-0.0,67.94,0
RightS02810,2.0417,-7.3632,5.136e-20,5.999e-20,5.934e-20,0.0,67.7,0
RightS02815,2.0791,-7.4073,2.016e-19,2.039e-19,1.519e-19,0.0,67.94,0
RightS02821,2.0471,-7.3657,1.670e-20,2.190e-20,2.762e-20,-0.0,67.42,0
RightS02822,2.0502,-7.3727,1.249e-18,1.962e-18,3.551e-18,-0.0,67.65,0
RightS02824,2.0643,-7.3392,3.264e-19,3.421e-19,2.751e-19,0.0,70.33,0
RightS02826,2.0207,-7.4077,1.890e-20,2.415e-20,2.883e-20,-0.001,67.15,0
RightS02827,2.0601,-7.3838,2.711e-18,2.350e-18,1.308e-18,-0.001,67.93,0
RightS02831,2.0465,-7.3514,4.235e-19,4.345e-19,3.337e-19,-0.0,69.14,0
RightS02834,2.0277,-7.3658,1.329e-19,1.354e-19,1.062e-19,-0.0,67.7,0
RightS02835,2.0652,-7.4031,1.017e-20,1.328e-20,1.689e-20,0.001,67.77,0
RightS02838,2.0568,-7.3551,1.067e-19,1.191e-19,1.060e-19,0.0,69.39,0
RightS02843,2.0187,-7.2411,4.098e-18,6.839e-18,1.352e-17,-0.0,69.76,0
RightS02845,2.0560,-7.3456,1.759e-19,1.801e-19,1.377e-19,-0.0,70.21,0
RightS02848,2.0458,-7.3724,2.351e-19,2.469e-19,1.911e-19,0.001,67.17,0
RightS02849,2.0693,-7.4309,5.061e-19,4.978e-19,3.518e-19,-0.0,67.63,0
RightS02853,2.0540,-7.3302,6.900e-19,1.318e-18,3.804e-18,0.0,70.08,0
RightS02856,2.0538,-7.3485,8.608e-19,1.434e-18,2.957e-18,-0.0,70.15,0
RightS02860,2.0492,-7.3593,2.072e-18,2.881e-18,4.220e-18,-0.0,67.68,0
RightS02862,2.0675,-7.3412,1.075e-18,1.738e-18,3.433e-18,-0.0,70.18,0
RightS02867,2.0540,-7.3568,2.736e-18,2.380e-18,1.250e-18,0.0,69.2,0
RightS02869,2.0299,-7.3203,5.804e-14,3.984e-14,1.416e-14,0.001,69.31,0
RightS02870,2.0980,-7.4018,7.169e-20,8.136e-20,7.590e-20,0.0,68.44,0
RightS02872,2.0564,-7.3994,8.986e-14,7.388e-14,3.690e-14,0.001,67.53,1
RightS02876,2.0260,-7.3328,7.350e-20,8.587e-20,8.310e-20,0.0,69.03,0
RightS02881,2.0537,-7.3542,3.231e-18,2.723e-18,1.428e-18,0.0,70.03,0
RightS02882,2.0444,-7.3535,1.141e-19,1.279e-19,1.158e-19,-0.001,68.67,0
RightS02889,2.0522,-7.3855,8.075e-19,1.354e-18,2.999e-18,-0.001,67.58,0
RightS02898,2.0736,-7.3609,7.858e-19,7.333e-19,4.645e-19,-0.0,69.05,0
RightS02900,2.0533,-7.3532,1.001e-14,6.683e-15,2.159e-15,-0.001,70.01,0
RightS02919,2.0738,-7.3962,2.166e-18,4.912e-18,1.940e-17,0.001,68.06,0
RightS02923,2.0459,-7.3578,1.698e-20,2.122e-20,2.495e-20,-0.0,67.99,0
RightS02929,2.0438,-7.3615,3.611e-19,3.850e-19,3.082e-19,0.001,67.44,0
RightS02931,2.0475,-7.3531,3.118e-14,2.142e-14,7.314e-15,0.0,68.91,0
RightS02932,2.0446,-7.3419,2.293e-20,2.849e-20,3.088e-20,0.0,69.33,0
RightS02933,2.0185,-7.4365,7.338e-20,8.455e-20,7.916e-20,0.0,67.11,0
RightS02935,2.0135,-7.3694,1.189e-20,1.458e-20,1.647e-20,0.0,67.67,0
RightS02943,2.0478,-7.3751,3.117e-20,3.848e-20,4.171e-20,-0.0,67.14,0
RightS02945,2.0242,-7.4022,1.305e-19,1.435e-19,1.240e-19,0.001,66.96,0
RightS02948,2.0388,-7.3267,3.681e-19,3.749e-19,2.823e-19,0.0,69.49,0
RightS02951,2.0577,-7.3495,1.887e-18,1.593e-18,8.291e-19,0.0,69.99,0
RightS02955,2.0211,-7.3796,4.141e-19,3.965e-19,2.569e-19,0.0,67.25,0
RightS02956,2.0443,-7.3567,4.134e-19,4.156e-19,3.046e-19,0.001,68.07,0
RightS02960,2.0435,-7.3425,4.764e-20,5.720e-20,5.970e-20,-0.0,69.49,0
RightS02965,2.0551,-7.3631,4.093e-20,5.009e-20,5.249e-20,0.001,68.04,0
RightS02967,2.0599,-7.3627,1.266e-18,2.826e-18,1.083e-17,-0.0,68.6,0
RightS02974,2.0924,-7.3719,2.170e-19,2.236e-19,1.725e-19,0.001,68.93,0
RightS02980,2.0347,-7.3664,8.960e-20,9.529e-20,7.687e-20,0.0,67.58,0
RightS02981,2.0421,-7.2896,1.389e-19,1.511e-19,1.292e-19,-0.001,69.88,0
RightS02982,2.0508,-7.3563,1.429e-18,3.336e-18,1.400e-17,-0.001,68.79,0
RightS02988,2.0432,-7.3707,8.103e-20,9.355e-20,9.236e-20,-0.001,67.19,0
RightS02989,2.0539,-7.3795,1.355e-19,1.487e-19,1.334e-19,0.0,67.47,0
RightS02990,2.0571,-7.3791,7.176e-19,6.855e-19,4.550e-19,-0.0,67.82,0
RightS02993,2.0069,-7.3676,6.210e-20,7.422e-20,7.484e-20,0.0,67.87,0
RightS02994,2.0400,-7.3238,2.213e-19,2.311e-19,1.838e-19,-0.001,69.51,0
RightS03001,2.0504,-7.3569,8.721e-20,9.575e-20,8.446e-20,-0.001,68.06,0
RightS03003,2.0430,-7.3533,1.038e-19,1.146e-19,1.009e-19,0.001,68.53,0
RightS03004,2.0503,-7.3634,1.299e-18,1.142e-18,6.472e-19,-0.0,67.5,0
RightS03007,2.0306,-7.4070,2.316e-19,2.399e-19,1.880e-19,0.0,67.07,0
RightS03010,2.0519,-7.3549,1.672e-20,2.194e-20,2.674e-20,0.0,69.99,0
RightS03014,2.0416,-7.3428,8.226e-19,1.460e-18,3.498e-18,-0.001,69.43,0
RightS03018,2.0369,-7.3298,1.349e-20,1.901e-20,2.731e-20,-0.0,69.51,0
RightS03020,2.0552,-7.3666,1.792e-18,1.521e-18,8.136e-19,0.0,68.0,0
RightS03029,2.0492,-7.3607,1.039e-20,1.467e-20,2.235e-20,0.0,67.36,0
RightS03030,2.0592,-7.3463,8.471e-20,9.085e-20,7.467e-20,0.001,70.13,0
RightS03033,2.0549,-7.3442,6.490e-19,1.093e-18,2.250e-18,-0.001,70.18,0
RightS03036,2.0608,-7.3335,6.175e-18,1.177e-17,3.193e-17,0.0,70.2,0
RightS03037,2.0389,-7.4263,1.999e-20,2.487e-20,2.914e-20,0.0,67.27,0
RightS03038,2.0009,-7.3994,5.555e-18,4.695e-18,2.372e-18,0.0,67.35,0
RightS03042,2.0254,-7.4092,4.957e-19,4.782e-19,3.284e-19,-0.001,67.09,0
RightS03043,2.0406,-7.3622,7.745e-19,7.507e-19,4.920e-19,-0.0,67.6,0
RightS03048,2.0812,-7.4405,9.236e-20,1.096e-19,1.094e-19,0.0,67.87,0
RightS03049,2.0503,-7.3593,7.152e-19,6.684e-19,4.307e-19,0.0,67.6,0
RightS03051,2.0356,-7.3563,3.498e-20,3.950e-20,3.797e-20,0.0,68.15,0
RightS03055,2.0399,-7.3667,1.638e-20,2.083e-20,2.514e-20,-0.0,67.38,0
RightS03065,2.0631,-7.3336,2.390e-14,1.673e-14,5.813e-15,-0.001,70.38,0
RightS03067,2.0309,-7.4040,5.613e-19,5.256e-19,3.333e-19,-0.001,67.09,0
RightS03074,2.0522,-7.3563,1.389e-18,2.404e-18,5.314e-18,-0.0,69.74,0
RightS03080,2.0568,-7.3481,2.013e-19,2.177e-19,1.900e-19,0.0,70.13,0
RightS03081,2.0617,-7.3868,2.247e-20,2.810e-20,3.237e-20,0.001,67.69,0
RightS03088,2.0730,-7.3093,1.280e-17,9.805e-18,4.128e-18,-0.001,70.26,1
RightS03089,2.0265,-7.4068,1.844e-18,3.997e-18,1.490e-17,0.0,67.09,0
RightS03091,2.0671,-7.3282,1.697e-19,1.918e-19,1.834e-19,0.001,70.34,0
RightS03092,2.0500,-7.3584,1.324e-20,1.821e-20,2.582e-20,0.001,68.18,0
RightS03096,2.0756,-7.2709,1.167e-18,1.029e-18,5.855e-19,0.001,70.21,0
RightS03100,2.0486,-7.3696,2.584e-20,3.441e-20,4.659e-20,0.0,67.35,0
RightS03102,2.1028,-7.3057,2.798e-19,3.001e-19,2.550e-19,-0.0,70.24,0
RightS03109,2.0512,-7.3388,1.437e-18,2.206e-18,3.866e-18,-0.001,69.97,0
RightS03117,2.0456,-7.3302,1.222e-18,2.662e-18,9.395e-18,-0.0,69.78,0
RightS03119,2.0965,-7.2800,2.768e-20,3.247e-20,3.251e-20,-0.0,70.4,0
RightS03121,2.0505,-7.3566,1.575e-20,2.071e-20,2.572e-20,0.001,68.75,0
RightS03123,2.0473,-7.3662,1.280e-19,1.412e-19,1.240e-19,0.0,67.27,0
RightS03126,2.1101,-7.3760,2.293e-20,2.920e-20,3.408e-20,0.001,68.95,0
RightS03127,2.0222,-7.4097,8.224e-20,9.391e-20,8.989e-20,-0.0,67.21,0
RightS03129,2.0616,-7.3459,8.608e-14,6.688e-14,3.035e-14,-0.0,70.15,1
RightS03130,2.0502,-7.3496,6.259e-18,1.001e-17,1.860e-17,-0.0,70.09,0
RightS03133,2.0482,-7.3535,4.475e-20,5.211e-20,5.182e-20,0.0,69.01,0
RightS03136,2.0564,-7.3575,2.701e-20,3.277e-20,3.452e-20,-0.001,68.96,0
RightS03137,2.0838,-7.3029,2.598e-20,3.186e-20,3.399e-20,-0.0,70.35,0
RightS03138,2.0348,-7.3578,2.522e-19,2.457e-19,1.706e-19,-0.0,68.16,0
RightS03139,2.0501,-7.4649,2.493e-20,3.127e-20,3.552e-20,0.0,67.42,0
RightS03140,2.0336,-7.3550,1.223e-18,2.171e-18,5.114e-18,-0.0,68.28,0
RightS03144,2.0554,-7.3562,2.525e-19,2.516e-19,1.785e-19,0.0,69.87,0
RightS03146,2.0815,-7.3702,3.164e-18,2.693e-18,1.425e-18,0.0,68.68,0
RightS03147,1.9685,-7.2947,8.021e-19,1.185e-18,1.912e-18,0.001,68.82,0
RightS03161,2.0652,-7.3401,1.869e-20,2.380e-20,2.702e-20,0.0,70.35,0
RightS03165,2.0278,-7.4351,1.988e-19,3.145e-19,5.718e-19,0.0,67.08,0
RightS03169,2.0229,-7.3264,3.699e-19,3.762e-19,2.902e-19,0.0,69.09,0
RightS03170,2.0172,-7.3701,1.225e-19,1.360e-19,1.258e-19,0.0,67.62,0
RightS03172,2.0256,-7.3189,6.883e-18,1.041e-17,1.735e-17,-0.0,69.34,0
RightS03175,2.0550,-7.3562,2.215e-19,2.390e-19,1.997e-19,-0.0,69.54,0
RightS03176,2.0536,-7.3627,1.828e-19,1.817e-19,1.264e-19,0.0,67.4,0
RightS03177,2.0414,-7.3725,2.155e-18,3.278e-18,5.652e-18,0.001,67.21,0
RightS03181,2.0393,-7.3417,7.109e-19,1.231e-18,2.813e-18,0.0,69.14,0
RightS03184,2.0187,-7.3948,1.135e-18,1.013e-18,5.751e-19,-0.0,67.08,0
RightS03190,2.0477,-7.3880,7.117e-20,7.936e-20,7.182e-20,0.0,67.45,0
RightS03191,2.0483,-7.3660,1.198e-20,1.663e-20,2.442e-20,-0.0,67.29,0
RightS03193,2.0581,-7.3280,7.660e-19,6.729e-19,3.836e-19,-0.0,70.29,0
RightS03195,2.0498,-7.3527,3.163e-19,3.149e-19,2.269e-19,0.001,69.86,0
RightS03198,2.0589,-7.3617,6.689e-19,6.525e-19,4.543e-19,-0.0,68.66,0
RightS03200,2.0528,-7.3530,7.113e-19,1.088e-18,1.950e-18,-0.0,70.02,0
RightS03204,2.0515,-7.3557,1.320e-20,1.767e-20,2.299e-20,0.0,69.31,0
RightS03205,1.9216,-7.3688,6.582e-18,1.802e-17,1.035e-16,-0.001,68.17,1
RightS03206,2.0419,-7.3457,1.465e-20,1.836e-20,2.170e-20,0.0,69.24,0
RightS03207,2.0495,-7.3578,1.268e-18,1.192e-18,7.715e-19,0.001,68.15,0
RightS03212,2.0244,-7.3499,1.669e-18,2.974e-18,6.822e-18,0.0,68.49,0
RightS03213,2.0534,-7.3617,1.876e-14,1.276e-14,4.183e-15,-0.001,67.36,0
RightS03214,2.0773,-7.2813,2.437e-20,3.188e-20,4.082e-20,-0.0,70.5,0
RightS03217,2.0508,-7.3568,3.512e-18,3.012e-18,1.526e-18,0.0,69.43,0
RightS03225,2.0529,-7.3569,9.073e-19,1.751e-18,5.163e-18,-0.0,69.76,0
RightS03231,2.0747,-7.3511,1.702e-19,1.880e-19,1.668e-19,-0.0,69.42,0
RightS03232,2.0489,-7.3611,1.380e-18,2.049e-18,3.342e-18,0.001,67.44,0
RightS03234,2.0508,-7.3532,1.509e-18,3.186e-18,1.052e-17,0.0,69.97,0
RightS03236,2.0224,-7.3206,1.841e-19,1.917e-19,1.460e-19,-0.0,69.27,0
RightS03239,2.0678,-7.3191,7.005e-19,6.609e-19,4.146e-19,-0.0,70.36,0
RightS03249,2.0092,-7.3931,2.139e-20,2.694e-20,3.021e-20,0.001,67.22,0
RightS03253,2.0637,-7.3792,8.222e-20,9.630e-20,9.445e-20,-0.0,68.04,0
RightS03254,2.0494,-7.3388,1.774e-18,2.292e-18,2.925e-18,0.001,70.32,0
RightS03255,2.0339,-7.3733,7.388e-19,1.092e-18,1.743e-18,-0.001,67.12,0
RightS03256,2.0433,-7.3309,1.204e-20,1.558e-20,1.922e-20,-0.0,69.94,0
RightS03257,2.0598,-7.3704,3.091e-19,3.280e-19,2.706e-19,-0.0,68.21,0
RightS03259,2.0397,-7.3677,7.730e-20,9.191e-20,9.461e-20,0.0,67.49,0
RightS03260,2.0531,-7.3440,3.825e-19,3.881e-19,2.835e-19,0.0,70.24,0
RightS03263,2.0282,-7.3498,1.913e-18,3.482e-18,8.595e-18,0.001,68.39,0
RightS03266,2.0384,-7.3653,1.572e-18,2.857e-18,6.932e-18,0.0,67.64,0
RightS03267,2.0713,-7.3665,5.008e-18,4.190e-18,2.038e-18,0.0,69.03,0
RightS03269,2.0556,-7.3545,1.026e-17,8.192e-18,3.659e-18,-0.0,68.92,0
RightS03270,2.0660,-7.3543,1.288e-18,2.889e-18,1.124e-17,0.0,69.56,0
RightS03271,2.0376,-7.3789,1.174e-17,8.933e-18,3.750e-18,-0.0,67.07,1
RightS03273,2.0710,-7.3598,6.115e-20,6.964e-20,6.774e-20,0.0,69.38,0
RightS03274,2.0522,-7.3653,1.476e-18,1.399e-18,8.766e-19,-0.001,67.49,0
RightS03276,2.0276,-7.3682,2.854e-18,2.365e-18,1.210e-18,-0.001,67.47,0
RightS03277,2.0469,-7.3762,4.820e-18,9.362e-18,2.644e-17,0.001,67.26,0
RightS03282,2.0495,-7.3620,8.577e-20,9.775e-20,9.204e-20,-0.001,68.09,0
RightS03283,2.0514,-7.3797,8.649e-20,9.827e-20,9.172e-20,-0.0,67.71,0
RightS03284,2.0293,-7.3896,1.775e-19,1.894e-19,1.573e-19,-0.0,67.11,0
RightS03285,2.0677,-7.3495,1.359e-16,9.471e-17,3.322e-17,-0.0,69.87,0
RightS03286,2.0445,-7.3801,1.254e-18,1.106e-18,6.292e-19,0.0,67.11,0
RightS03287,2.0650,-7.3469,1.550e-18,2.739e-18,6.479e-18,0.0,69.94,0
RightS03288,2.0541,-7.3659,8.497e-19,7.957e-19,4.798e-19,0.0,67.66,0
RightS03290,2.0427,-7.3980,4.190e-18,3.418e-18,1.659e-18,0.001,67.0,0
RightS03292,2.0474,-7.3625,1.940e-20,2.442e-20,2.847e-20,-0.001,68.13,0
RightS03294,2.0588,-7.3585,1.986e-20,2.470e-20,2.720e-20,-0.0,69.05,0
RightS03295,2.0352,-7.3439,1.652e-18,2.445e-18,3.924e-18,0.0,69.14,0
RightS03298,2.0495,-7.3120,2.654e-20,3.298e-20,3.748e-20,-0.0,70.22,0
RightS03299,2.0526,-7.3489,2.540e-18,2.006e-18,9.291e-19,-0.0,69.56,0
RightS03301,2.0751,-7.3634,5.639e-14,4.082e-14,1.607e-14,0.001,69.31,0
RightS03303,2.0409,-7.3581,3.981e-18,3.388e-18,1.787e-18,-0.0,67.97,0
RightS03311,2.0400,-7.3635,3.955e-18,3.137e-18,1.436e-18,-0.001,67.7,0
RightS03312,2.0541,-7.3393,1.501e-17,1.139e-17,4.813e-18,-0.001,70.24,1
RightS03313,2.0427,-7.3742,8.419e-19,8.148e-19,5.428e-19,0.0,67.34,0
RightS03315,2.0502,-7.3412,7.918e-19,1.367e-18,3.109e-18,-0.0,70.0,0
RightS03316,2.0450,-7.3569,3.487e-20,4.099e-20,4.170e-20,-0.0,67.6,0
RightS03318,2.0588,-7.3533,1.504e-17,1.223e-17,5.761e-18,0.001,69.5,0
RightS03322,2.0681,-7.3387,8.086e-20,8.980e-20,7.855e-20,-0.0,69.67,0
RightS03323,2.0475,-7.3414,7.584e-14,5.498e-14,2.012e-14,0.001,70.33,0
RightS03324,2.0536,-7.3627,2.843e-19,2.772e-19,1.878e-19,0.0,68.28,0
RightS03327,2.0754,-7.3538,2.032e-18,1.867e-18,1.157e-18,0.0,70.17,0
RightS03329,2.0696,-7.3590,1.896e-19,1.882e-19,1.335e-19,0.0,69.58,0
RightS03331,2.0761,-7.3525,4.132e-19,7.672e-19,1.896e-18,-0.0,70.29,0
RightS03332,2.0647,-7.3548,6.565e-18,5.420e-18,2.667e-18,0.0,69.66,0
RightS03334,2.0408,-7.3555,2.755e-20,3.285e-20,3.512e-20,-0.001,68.22,0
RightS03335,2.0787,-7.3663,1.293e-17,1.010e-17,4.510e-18,0.0,69.23,0
RightS03336,2.0498,-7.3579,1.495e-18,2.281e-18,3.762e-18,0.0,68.48,0
RightS03337,2.0545,-7.3557,5.769e-19,5.678e-19,3.912e-19,0.0,69.0,0
RightS03339,2.0297,-7.3349,1.629e-18,1.481e-18,8.416e-19,0.001,69.28,0
RightS03341,2.0744,-7.3437,1.008e-17,8.089e-18,3.677e-18,0.0,70.0,1
RightS03343,2.0457,-7.3567,1.950e-20,2.379e-20,2.521e-20,0.001,68.28,0
RightS03345,2.0641,-7.3436,1.149e-20,1.580e-20,2.225e-20,0.0,70.21,0
RightS03346,2.0333,-7.3715,7.139e-20,8.799e-20,9.585e-20,-0.001,67.18,0
RightS03347,2.0581,-7.3790,8.204e-19,7.703e-19,4.953e-19,-0.0,67.67,0
RightS03352,2.0600,-7.3356,6.866e-14,5.035e-14,1.922e-14,-0.0,70.31,0
RightS03353,2.0231,-7.3491,2.520e-20,3.075e-20,3.415e-20,0.0,67.94,0
RightS03354,2.0481,-7.3646,9.749e-19,1.775e-18,4.319e-18,-0.0,67.29,0
RightS03355,2.0482,-7.3609,3.844e-18,3.288e-18,1.764e-18,0.0,67.32,0
RightS03356,2.0411,-7.3578,4.591e-19,4.229e-19,2.635e-19,0.001,68.04,0
RightS03357,2.0359,-7.3767,1.144e-18,1.040e-18,6.077e-19,0.001,67.32,0
RightS03358,2.0587,-7.3492,8.777e-18,7.058e-18,3.407e-18,-0.001,70.06,0
RightS03359,2.0261,-7.3627,7.405e-20,9.132e-20,1.022e-19,0.0,67.4,0
RightS03364,2.0375,-7.3325,9.400e-19,9.103e-19,6.022e-19,-0.001,69.35,0
RightS03365,2.0509,-7.3538,2.895e-19,5.730e-19,1.611e-18,0.0,68.94,0
RightS03367,2.0540,-7.3691,1.509e-19,1.600e-19,1.294e-19,-0.0,67.23,0
RightS03372,2.0517,-7.3359,5.997e-19,5.785e-19,3.815e-19,-0.0,70.18,0
RightS03373,2.0356,-7.3596,1.131e-18,1.601e-18,2.406e-18,0.001,67.9,0
RightS03375,2.0533,-7.3525,6.199e-19,6.071e-19,4.144e-19,-0.0,69.07,0
RightS03376,2.0595,-7.3539,1.090e-20,1.443e-20,1.835e-20,0.001,69.9,0
RightS03377,2.0737,-7.3417,2.285e-18,2.047e-18,1.176e-18,0.0,70.25,0
RightS03381,2.0421,-7.3627,1.075e-19,1.217e-19,1.112e-19,-0.0,67.89,0
RightS03383,2.0572,-7.3451,1.569e-18,3.453e-18,1.313e-17,0.001,70.12,0
RightS03384,2.0643,-7.3554,2.005e-19,2.112e-19,1.677e-19,0.0,69.46,0
